Ship_Mode,Ship_Date,Ship_id
DELIVERY TRUCK,05-09-2009,SHP_619
DELIVERY TRUCK,04-11-2009,SHP_620
REGULAR AIR,27-03-2011,SHP_621
REGULAR AIR,28-03-2011,SHP_622
REGULAR AIR,11-02-2012,SHP_623
REGULAR AIR,08-05-2009,SHP_624
DELIVERY TRUCK,07-05-2009,SHP_625
EXPRESS AIR,25-11-2010,SHP_626
REGULAR AIR,12-02-2011,SHP_627
REGULAR AIR,29-03-2010,SHP_628
DELIVERY TRUCK,29-03-2010,SHP_629
REGULAR AIR,07-09-2012,SHP_630
EXPRESS AIR,31-01-2011,SHP_631
REGULAR AIR,02-02-2011,SHP_632
REGULAR AIR,09-08-2009,SHP_633
DELIVERY TRUCK,07-05-2012,SHP_634
DELIVERY TRUCK,06-05-2012,SHP_635
REGULAR AIR,07-05-2012,SHP_636
REGULAR AIR,12-11-2009,SHP_637
REGULAR AIR,10-11-2009,SHP_638
REGULAR AIR,15-06-2010,SHP_639
REGULAR AIR,12-01-2012,SHP_640
REGULAR AIR,19-12-2010,SHP_641
REGULAR AIR,30-11-2012,SHP_642
REGULAR AIR,01-12-2012,SHP_643
REGULAR AIR,19-04-2009,SHP_644
REGULAR AIR,25-09-2009,SHP_645
DELIVERY TRUCK,13-03-2011,SHP_646
REGULAR AIR,15-12-2010,SHP_647
REGULAR AIR,22-01-2012,SHP_648
REGULAR AIR,06-01-2012,SHP_649
DELIVERY TRUCK,08-01-2012,SHP_650
REGULAR AIR,10-12-2009,SHP_651
DELIVERY TRUCK,13-02-2010,SHP_652
REGULAR AIR,12-02-2010,SHP_653
REGULAR AIR,29-06-2009,SHP_654
REGULAR AIR,08-02-2011,SHP_655
REGULAR AIR,21-02-2011,SHP_656
REGULAR AIR,12-09-2012,SHP_657
REGULAR AIR,13-09-2012,SHP_658
DELIVERY TRUCK,14-02-2010,SHP_659
REGULAR AIR,03-02-2010,SHP_660
REGULAR AIR,26-09-2011,SHP_661
REGULAR AIR,27-09-2011,SHP_662
REGULAR AIR,14-08-2010,SHP_663
DELIVERY TRUCK,22-08-2010,SHP_664
EXPRESS AIR,20-08-2010,SHP_665
REGULAR AIR,19-05-2012,SHP_666
REGULAR AIR,20-05-2012,SHP_667
REGULAR AIR,13-07-2010,SHP_668
REGULAR AIR,23-10-2011,SHP_669
REGULAR AIR,24-10-2011,SHP_670
REGULAR AIR,16-07-2010,SHP_671
EXPRESS AIR,05-03-2011,SHP_672
REGULAR AIR,06-03-2011,SHP_673
REGULAR AIR,06-01-2009,SHP_674
REGULAR AIR,07-01-2009,SHP_675
REGULAR AIR,14-05-2009,SHP_676
DELIVERY TRUCK,23-02-2010,SHP_677
REGULAR AIR,24-02-2010,SHP_678
REGULAR AIR,25-06-2011,SHP_679
REGULAR AIR,22-03-2009,SHP_680
REGULAR AIR,24-01-2011,SHP_681
REGULAR AIR,01-08-2011,SHP_682
REGULAR AIR,06-08-2011,SHP_683
REGULAR AIR,05-04-2010,SHP_684
EXPRESS AIR,04-04-2010,SHP_685
EXPRESS AIR,22-11-2010,SHP_686
REGULAR AIR,12-09-2010,SHP_687
REGULAR AIR,02-09-2011,SHP_688
DELIVERY TRUCK,01-09-2011,SHP_689
REGULAR AIR,07-06-2009,SHP_690
REGULAR AIR,24-03-2009,SHP_691
DELIVERY TRUCK,03-10-2010,SHP_692
DELIVERY TRUCK,15-09-2010,SHP_693
EXPRESS AIR,11-01-2010,SHP_694
EXPRESS AIR,27-06-2010,SHP_695
REGULAR AIR,23-07-2011,SHP_696
REGULAR AIR,11-10-2010,SHP_697
REGULAR AIR,09-02-2009,SHP_698
REGULAR AIR,12-02-2009,SHP_699
REGULAR AIR,11-11-2011,SHP_700
REGULAR AIR,14-11-2011,SHP_701
REGULAR AIR,28-07-2009,SHP_702
REGULAR AIR,30-07-2009,SHP_703
REGULAR AIR,26-07-2009,SHP_704
EXPRESS AIR,19-04-2009,SHP_705
DELIVERY TRUCK,21-04-2009,SHP_706
REGULAR AIR,20-04-2009,SHP_707
EXPRESS AIR,24-02-2012,SHP_708
REGULAR AIR,02-08-2012,SHP_709
REGULAR AIR,04-08-2012,SHP_710
REGULAR AIR,19-12-2011,SHP_711
REGULAR AIR,18-12-2011,SHP_712
REGULAR AIR,15-06-2010,SHP_713
DELIVERY TRUCK,15-06-2010,SHP_714
REGULAR AIR,02-10-2010,SHP_715
EXPRESS AIR,27-04-2012,SHP_716
EXPRESS AIR,25-09-2011,SHP_717
REGULAR AIR,24-09-2011,SHP_718
REGULAR AIR,01-07-2012,SHP_719
REGULAR AIR,12-11-2011,SHP_720
REGULAR AIR,06-11-2009,SHP_721
REGULAR AIR,20-02-2009,SHP_722
REGULAR AIR,03-03-2010,SHP_723
REGULAR AIR,30-06-2009,SHP_724
DELIVERY TRUCK,28-06-2009,SHP_725
REGULAR AIR,28-06-2009,SHP_726
REGULAR AIR,27-01-2009,SHP_727
EXPRESS AIR,03-08-2011,SHP_728
REGULAR AIR,06-07-2010,SHP_729
REGULAR AIR,02-10-2012,SHP_730
REGULAR AIR,14-07-2011,SHP_731
DELIVERY TRUCK,28-07-2010,SHP_732
REGULAR AIR,11-07-2009,SHP_733
REGULAR AIR,06-07-2009,SHP_734
REGULAR AIR,13-07-2009,SHP_735
REGULAR AIR,15-07-2009,SHP_736
REGULAR AIR,13-12-2012,SHP_737
EXPRESS AIR,03-12-2011,SHP_738
REGULAR AIR,02-12-2011,SHP_739
REGULAR AIR,04-04-2009,SHP_740
REGULAR AIR,26-06-2010,SHP_741
REGULAR AIR,17-02-2011,SHP_742
REGULAR AIR,28-08-2010,SHP_743
EXPRESS AIR,06-11-2010,SHP_744
EXPRESS AIR,07-11-2010,SHP_745
REGULAR AIR,06-11-2010,SHP_746
EXPRESS AIR,30-04-2009,SHP_747
REGULAR AIR,10-08-2009,SHP_748
EXPRESS AIR,19-03-2009,SHP_749
REGULAR AIR,20-03-2009,SHP_750
DELIVERY TRUCK,06-01-2009,SHP_751
REGULAR AIR,08-10-2012,SHP_752
REGULAR AIR,05-11-2010,SHP_753
REGULAR AIR,07-11-2010,SHP_754
REGULAR AIR,12-12-2012,SHP_755
DELIVERY TRUCK,06-02-2009,SHP_756
REGULAR AIR,30-09-2011,SHP_757
REGULAR AIR,12-06-2012,SHP_758
EXPRESS AIR,12-06-2012,SHP_759
DELIVERY TRUCK,27-09-2010,SHP_760
REGULAR AIR,27-09-2010,SHP_761
REGULAR AIR,23-01-2009,SHP_762
REGULAR AIR,06-10-2012,SHP_763
EXPRESS AIR,27-03-2009,SHP_764
REGULAR AIR,22-09-2012,SHP_765
REGULAR AIR,21-09-2012,SHP_766
REGULAR AIR,07-02-2010,SHP_767
REGULAR AIR,20-03-2010,SHP_768
REGULAR AIR,28-11-2011,SHP_769
REGULAR AIR,24-11-2011,SHP_770
EXPRESS AIR,26-11-2011,SHP_771
REGULAR AIR,30-04-2009,SHP_772
REGULAR AIR,05-04-2011,SHP_773
REGULAR AIR,16-04-2011,SHP_774
REGULAR AIR,17-04-2011,SHP_775
REGULAR AIR,20-06-2010,SHP_776
REGULAR AIR,11-08-2009,SHP_777
REGULAR AIR,22-09-2009,SHP_778
REGULAR AIR,21-09-2009,SHP_779
REGULAR AIR,21-03-2012,SHP_780
REGULAR AIR,25-03-2012,SHP_781
REGULAR AIR,24-07-2010,SHP_782
REGULAR AIR,28-07-2010,SHP_783
REGULAR AIR,23-11-2012,SHP_784
REGULAR AIR,29-03-2009,SHP_785
EXPRESS AIR,16-05-2010,SHP_786
REGULAR AIR,15-05-2010,SHP_787
DELIVERY TRUCK,18-10-2010,SHP_788
REGULAR AIR,26-08-2010,SHP_789
REGULAR AIR,25-08-2010,SHP_790
REGULAR AIR,11-08-2011,SHP_791
REGULAR AIR,27-09-2009,SHP_792
REGULAR AIR,25-09-2009,SHP_793
REGULAR AIR,01-11-2012,SHP_794
DELIVERY TRUCK,01-11-2012,SHP_795
REGULAR AIR,08-05-2010,SHP_796
REGULAR AIR,11-04-2011,SHP_797
EXPRESS AIR,06-06-2010,SHP_798
EXPRESS AIR,23-05-2010,SHP_799
REGULAR AIR,25-05-2010,SHP_800
REGULAR AIR,27-10-2012,SHP_801
DELIVERY TRUCK,26-10-2012,SHP_802
REGULAR AIR,25-10-2012,SHP_803
REGULAR AIR,05-01-2010,SHP_804
REGULAR AIR,06-01-2010,SHP_805
REGULAR AIR,31-12-2011,SHP_806
EXPRESS AIR,31-12-2011,SHP_807
REGULAR AIR,14-02-2011,SHP_808
DELIVERY TRUCK,29-05-2010,SHP_809
REGULAR AIR,28-05-2010,SHP_810
REGULAR AIR,29-06-2010,SHP_811
EXPRESS AIR,06-03-2011,SHP_812
EXPRESS AIR,03-03-2011,SHP_813
REGULAR AIR,29-02-2012,SHP_814
REGULAR AIR,21-03-2012,SHP_815
REGULAR AIR,20-03-2012,SHP_816
REGULAR AIR,05-03-2012,SHP_817
EXPRESS AIR,11-03-2012,SHP_818
REGULAR AIR,11-03-2012,SHP_819
EXPRESS AIR,07-01-2010,SHP_820
REGULAR AIR,07-01-2010,SHP_821
REGULAR AIR,21-04-2012,SHP_822
REGULAR AIR,21-06-2009,SHP_823
DELIVERY TRUCK,21-06-2009,SHP_824
REGULAR AIR,14-06-2012,SHP_825
REGULAR AIR,17-07-2012,SHP_826
REGULAR AIR,18-05-2009,SHP_827
REGULAR AIR,17-05-2009,SHP_828
DELIVERY TRUCK,04-01-2011,SHP_829
DELIVERY TRUCK,02-01-2011,SHP_830
REGULAR AIR,12-01-2012,SHP_831
REGULAR AIR,24-01-2009,SHP_832
REGULAR AIR,25-12-2011,SHP_833
REGULAR AIR,22-11-2012,SHP_834
REGULAR AIR,30-12-2012,SHP_835
REGULAR AIR,01-02-2010,SHP_836
REGULAR AIR,05-02-2009,SHP_837
EXPRESS AIR,24-12-2011,SHP_838
REGULAR AIR,01-03-2010,SHP_839
DELIVERY TRUCK,01-03-2010,SHP_840
REGULAR AIR,06-03-2010,SHP_841
REGULAR AIR,04-03-2010,SHP_842
DELIVERY TRUCK,27-06-2012,SHP_843
REGULAR AIR,15-03-2012,SHP_844
REGULAR AIR,30-12-2010,SHP_845
REGULAR AIR,05-07-2012,SHP_846
REGULAR AIR,07-04-2012,SHP_847
REGULAR AIR,05-04-2012,SHP_848
REGULAR AIR,29-07-2009,SHP_849
REGULAR AIR,20-07-2011,SHP_850
REGULAR AIR,20-04-2010,SHP_851
REGULAR AIR,22-06-2010,SHP_852
REGULAR AIR,16-03-2011,SHP_853
EXPRESS AIR,16-03-2011,SHP_854
DELIVERY TRUCK,09-12-2009,SHP_855
REGULAR AIR,07-12-2009,SHP_856
REGULAR AIR,25-07-2010,SHP_857
REGULAR AIR,27-06-2010,SHP_858
EXPRESS AIR,27-06-2010,SHP_859
REGULAR AIR,10-10-2011,SHP_860
REGULAR AIR,14-09-2010,SHP_861
EXPRESS AIR,23-01-2012,SHP_862
REGULAR AIR,23-01-2012,SHP_863
REGULAR AIR,06-04-2012,SHP_864
DELIVERY TRUCK,14-12-2009,SHP_865
REGULAR AIR,25-03-2012,SHP_866
REGULAR AIR,15-09-2011,SHP_867
REGULAR AIR,08-09-2012,SHP_868
REGULAR AIR,22-08-2010,SHP_869
EXPRESS AIR,29-10-2012,SHP_870
REGULAR AIR,08-10-2010,SHP_871
REGULAR AIR,14-03-2010,SHP_872
DELIVERY TRUCK,30-05-2011,SHP_873
REGULAR AIR,10-05-2011,SHP_874
REGULAR AIR,11-05-2011,SHP_875
REGULAR AIR,20-01-2010,SHP_876
REGULAR AIR,14-12-2009,SHP_877
DELIVERY TRUCK,14-12-2009,SHP_878
DELIVERY TRUCK,13-12-2009,SHP_879
DELIVERY TRUCK,24-01-2010,SHP_880
REGULAR AIR,24-01-2010,SHP_881
REGULAR AIR,10-12-2012,SHP_882
REGULAR AIR,29-08-2009,SHP_883
DELIVERY TRUCK,04-11-2012,SHP_884
REGULAR AIR,24-07-2010,SHP_885
REGULAR AIR,27-07-2010,SHP_886
REGULAR AIR,17-11-2011,SHP_887
EXPRESS AIR,23-03-2009,SHP_888
REGULAR AIR,07-08-2009,SHP_889
REGULAR AIR,08-08-2009,SHP_890
REGULAR AIR,23-03-2012,SHP_891
REGULAR AIR,18-04-2011,SHP_892
DELIVERY TRUCK,15-04-2011,SHP_893
REGULAR AIR,07-09-2011,SHP_894
REGULAR AIR,25-05-2012,SHP_895
REGULAR AIR,08-03-2012,SHP_896
DELIVERY TRUCK,05-11-2009,SHP_897
REGULAR AIR,05-11-2009,SHP_898
REGULAR AIR,04-11-2009,SHP_899
DELIVERY TRUCK,14-08-2009,SHP_900
REGULAR AIR,08-07-2010,SHP_901
REGULAR AIR,07-11-2010,SHP_902
REGULAR AIR,07-05-2012,SHP_903
REGULAR AIR,24-06-2010,SHP_904
EXPRESS AIR,24-06-2010,SHP_905
REGULAR AIR,25-06-2010,SHP_906
DELIVERY TRUCK,28-07-2012,SHP_907
DELIVERY TRUCK,07-03-2009,SHP_908
REGULAR AIR,25-01-2011,SHP_909
EXPRESS AIR,17-08-2009,SHP_910
DELIVERY TRUCK,18-08-2009,SHP_911
REGULAR AIR,17-08-2009,SHP_912
REGULAR AIR,04-10-2009,SHP_913
REGULAR AIR,08-01-2012,SHP_914
REGULAR AIR,06-01-2012,SHP_915
REGULAR AIR,30-11-2009,SHP_916
REGULAR AIR,08-08-2010,SHP_917
EXPRESS AIR,09-11-2010,SHP_918
REGULAR AIR,07-12-2012,SHP_919
REGULAR AIR,12-03-2011,SHP_920
REGULAR AIR,19-07-2009,SHP_921
EXPRESS AIR,18-07-2009,SHP_922
REGULAR AIR,23-02-2009,SHP_923
REGULAR AIR,24-02-2009,SHP_924
EXPRESS AIR,23-09-2012,SHP_925
REGULAR AIR,11-11-2012,SHP_926
EXPRESS AIR,12-11-2012,SHP_927
EXPRESS AIR,16-04-2010,SHP_928
REGULAR AIR,26-08-2011,SHP_929
REGULAR AIR,21-11-2010,SHP_930
EXPRESS AIR,17-06-2010,SHP_931
REGULAR AIR,16-04-2012,SHP_932
EXPRESS AIR,15-04-2012,SHP_933
REGULAR AIR,20-03-2012,SHP_934
REGULAR AIR,07-05-2009,SHP_935
DELIVERY TRUCK,07-05-2009,SHP_936
REGULAR AIR,18-04-2012,SHP_937
REGULAR AIR,20-04-2012,SHP_938
REGULAR AIR,12-01-2011,SHP_939
REGULAR AIR,11-01-2011,SHP_940
DELIVERY TRUCK,08-03-2009,SHP_941
REGULAR AIR,08-03-2009,SHP_942
EXPRESS AIR,10-06-2010,SHP_943
REGULAR AIR,17-01-2012,SHP_944
REGULAR AIR,02-02-2010,SHP_945
REGULAR AIR,18-08-2012,SHP_946
REGULAR AIR,08-10-2012,SHP_947
REGULAR AIR,26-03-2011,SHP_948
DELIVERY TRUCK,03-10-2012,SHP_949
REGULAR AIR,04-10-2012,SHP_950
REGULAR AIR,16-08-2012,SHP_951
REGULAR AIR,27-02-2011,SHP_952
EXPRESS AIR,26-02-2011,SHP_953
REGULAR AIR,14-11-2012,SHP_954
REGULAR AIR,14-09-2012,SHP_955
REGULAR AIR,11-05-2012,SHP_956
REGULAR AIR,26-12-2010,SHP_957
DELIVERY TRUCK,27-12-2010,SHP_958
REGULAR AIR,26-03-2012,SHP_959
REGULAR AIR,21-05-2009,SHP_960
REGULAR AIR,24-06-2009,SHP_961
DELIVERY TRUCK,22-06-2009,SHP_962
EXPRESS AIR,08-08-2011,SHP_963
REGULAR AIR,09-08-2011,SHP_964
REGULAR AIR,28-03-2010,SHP_965
REGULAR AIR,15-12-2012,SHP_966
REGULAR AIR,16-12-2012,SHP_967
DELIVERY TRUCK,09-12-2009,SHP_968
REGULAR AIR,09-12-2009,SHP_969
REGULAR AIR,11-12-2009,SHP_970
REGULAR AIR,22-12-2010,SHP_971
EXPRESS AIR,15-08-2012,SHP_972
EXPRESS AIR,12-08-2012,SHP_973
REGULAR AIR,13-11-2010,SHP_974
REGULAR AIR,14-11-2010,SHP_975
REGULAR AIR,07-05-2012,SHP_976
REGULAR AIR,21-07-2010,SHP_977
REGULAR AIR,09-05-2012,SHP_978
REGULAR AIR,24-08-2010,SHP_979
REGULAR AIR,10-03-2011,SHP_980
REGULAR AIR,14-11-2011,SHP_981
REGULAR AIR,22-03-2012,SHP_982
REGULAR AIR,20-11-2009,SHP_983
EXPRESS AIR,23-11-2009,SHP_984
REGULAR AIR,07-09-2009,SHP_985
REGULAR AIR,20-07-2012,SHP_986
REGULAR AIR,21-08-2012,SHP_987
DELIVERY TRUCK,23-08-2010,SHP_988
DELIVERY TRUCK,28-12-2012,SHP_989
REGULAR AIR,16-06-2011,SHP_990
REGULAR AIR,25-06-2010,SHP_991
REGULAR AIR,31-10-2010,SHP_992
REGULAR AIR,15-07-2009,SHP_993
REGULAR AIR,28-04-2009,SHP_994
DELIVERY TRUCK,05-09-2011,SHP_995
REGULAR AIR,24-09-2012,SHP_996
REGULAR AIR,14-10-2011,SHP_997
REGULAR AIR,18-02-2012,SHP_998
REGULAR AIR,19-06-2009,SHP_999
REGULAR AIR,26-05-2011,SHP_1000
REGULAR AIR,28-05-2011,SHP_1001
DELIVERY TRUCK,24-09-2010,SHP_1002
REGULAR AIR,22-09-2010,SHP_1003
DELIVERY TRUCK,29-05-2011,SHP_1004
REGULAR AIR,29-07-2012,SHP_1005
REGULAR AIR,30-07-2012,SHP_1006
REGULAR AIR,06-05-2012,SHP_1007
REGULAR AIR,18-06-2010,SHP_1008
REGULAR AIR,19-06-2010,SHP_1009
REGULAR AIR,21-07-2010,SHP_1010
REGULAR AIR,05-07-2011,SHP_1011
REGULAR AIR,12-06-2012,SHP_1012
DELIVERY TRUCK,14-06-2012,SHP_1013
EXPRESS AIR,13-04-2012,SHP_1014
REGULAR AIR,26-10-2012,SHP_1015
EXPRESS AIR,28-10-2012,SHP_1016
REGULAR AIR,01-08-2009,SHP_1017
REGULAR AIR,02-08-2009,SHP_1018
REGULAR AIR,03-08-2009,SHP_1019
REGULAR AIR,13-04-2012,SHP_1020
REGULAR AIR,18-04-2012,SHP_1021
REGULAR AIR,21-09-2011,SHP_1022
REGULAR AIR,14-11-2012,SHP_1023
REGULAR AIR,18-06-2012,SHP_1024
REGULAR AIR,28-02-2010,SHP_1025
DELIVERY TRUCK,13-08-2009,SHP_1026
REGULAR AIR,13-08-2009,SHP_1027
EXPRESS AIR,13-08-2009,SHP_1028
REGULAR AIR,28-01-2009,SHP_1029
REGULAR AIR,26-11-2012,SHP_1030
DELIVERY TRUCK,23-07-2012,SHP_1031
REGULAR AIR,11-04-2009,SHP_1032
REGULAR AIR,23-11-2011,SHP_1033
REGULAR AIR,16-01-2010,SHP_1034
REGULAR AIR,25-02-2011,SHP_1035
REGULAR AIR,15-02-2009,SHP_1036
REGULAR AIR,18-06-2010,SHP_1037
EXPRESS AIR,30-10-2011,SHP_1038
REGULAR AIR,30-10-2011,SHP_1039
REGULAR AIR,23-10-2010,SHP_1040
REGULAR AIR,09-04-2011,SHP_1041
DELIVERY TRUCK,11-04-2011,SHP_1042
REGULAR AIR,11-07-2012,SHP_1043
EXPRESS AIR,12-07-2012,SHP_1044
REGULAR AIR,24-06-2012,SHP_1045
REGULAR AIR,25-06-2012,SHP_1046
DELIVERY TRUCK,18-07-2010,SHP_1047
DELIVERY TRUCK,28-07-2009,SHP_1048
REGULAR AIR,28-07-2009,SHP_1049
REGULAR AIR,25-08-2009,SHP_1050
REGULAR AIR,24-08-2009,SHP_1051
DELIVERY TRUCK,06-08-2011,SHP_1052
EXPRESS AIR,30-05-2012,SHP_1053
REGULAR AIR,30-05-2012,SHP_1054
REGULAR AIR,06-05-2010,SHP_1055
REGULAR AIR,11-05-2010,SHP_1056
REGULAR AIR,27-10-2009,SHP_1057
REGULAR AIR,23-10-2009,SHP_1058
REGULAR AIR,25-10-2009,SHP_1059
REGULAR AIR,17-07-2010,SHP_1060
REGULAR AIR,16-07-2009,SHP_1061
REGULAR AIR,10-05-2012,SHP_1062
REGULAR AIR,12-05-2012,SHP_1063
REGULAR AIR,26-07-2011,SHP_1064
REGULAR AIR,30-08-2012,SHP_1065
REGULAR AIR,31-08-2012,SHP_1066
REGULAR AIR,23-11-2011,SHP_1067
REGULAR AIR,24-11-2011,SHP_1068
REGULAR AIR,16-09-2009,SHP_1069
DELIVERY TRUCK,25-09-2009,SHP_1070
REGULAR AIR,17-09-2011,SHP_1071
REGULAR AIR,22-01-2009,SHP_1072
REGULAR AIR,04-11-2009,SHP_1073
DELIVERY TRUCK,04-11-2009,SHP_1074
DELIVERY TRUCK,05-11-2009,SHP_1075
REGULAR AIR,28-05-2011,SHP_1076
REGULAR AIR,12-06-2012,SHP_1077
REGULAR AIR,21-01-2010,SHP_1078
EXPRESS AIR,22-01-2010,SHP_1079
DELIVERY TRUCK,03-05-2010,SHP_1080
EXPRESS AIR,12-07-2012,SHP_1081
REGULAR AIR,03-07-2011,SHP_1082
REGULAR AIR,19-06-2012,SHP_1083
REGULAR AIR,13-12-2010,SHP_1084
DELIVERY TRUCK,14-12-2010,SHP_1085
REGULAR AIR,15-12-2010,SHP_1086
REGULAR AIR,28-04-2012,SHP_1087
REGULAR AIR,09-08-2009,SHP_1088
EXPRESS AIR,10-09-2010,SHP_1089
DELIVERY TRUCK,10-09-2010,SHP_1090
EXPRESS AIR,15-09-2012,SHP_1091
DELIVERY TRUCK,15-09-2012,SHP_1092
DELIVERY TRUCK,28-07-2011,SHP_1093
REGULAR AIR,29-07-2011,SHP_1094
EXPRESS AIR,26-06-2009,SHP_1095
REGULAR AIR,29-08-2009,SHP_1096
DELIVERY TRUCK,28-08-2009,SHP_1097
EXPRESS AIR,28-08-2009,SHP_1098
REGULAR AIR,27-08-2009,SHP_1099
REGULAR AIR,11-01-2011,SHP_1100
REGULAR AIR,02-04-2012,SHP_1101
DELIVERY TRUCK,25-04-2011,SHP_1102
REGULAR AIR,29-08-2009,SHP_1103
REGULAR AIR,07-08-2009,SHP_1104
REGULAR AIR,09-09-2012,SHP_1105
REGULAR AIR,11-10-2011,SHP_1106
REGULAR AIR,23-08-2010,SHP_1107
REGULAR AIR,06-08-2012,SHP_1108
EXPRESS AIR,06-08-2012,SHP_1109
REGULAR AIR,16-12-2010,SHP_1110
EXPRESS AIR,16-12-2010,SHP_1111
DELIVERY TRUCK,26-12-2009,SHP_1112
DELIVERY TRUCK,14-10-2010,SHP_1113
REGULAR AIR,15-01-2009,SHP_1114
REGULAR AIR,05-04-2011,SHP_1115
REGULAR AIR,24-01-2012,SHP_1116
REGULAR AIR,26-09-2011,SHP_1117
EXPRESS AIR,10-10-2011,SHP_1118
DELIVERY TRUCK,05-05-2011,SHP_1119
REGULAR AIR,16-10-2011,SHP_1120
REGULAR AIR,13-10-2011,SHP_1121
REGULAR AIR,14-10-2011,SHP_1122
REGULAR AIR,12-04-2010,SHP_1123
REGULAR AIR,21-08-2012,SHP_1124
REGULAR AIR,20-08-2012,SHP_1125
REGULAR AIR,01-07-2012,SHP_1126
REGULAR AIR,21-11-2009,SHP_1127
REGULAR AIR,17-09-2012,SHP_1128
REGULAR AIR,19-09-2009,SHP_1129
REGULAR AIR,23-07-2010,SHP_1130
DELIVERY TRUCK,09-11-2010,SHP_1131
REGULAR AIR,12-01-2011,SHP_1132
REGULAR AIR,26-12-2010,SHP_1133
REGULAR AIR,31-05-2012,SHP_1134
REGULAR AIR,02-06-2012,SHP_1135
REGULAR AIR,12-02-2009,SHP_1136
REGULAR AIR,05-09-2009,SHP_1137
REGULAR AIR,28-08-2010,SHP_1138
REGULAR AIR,22-07-2009,SHP_1139
REGULAR AIR,13-09-2011,SHP_1140
REGULAR AIR,20-03-2009,SHP_1141
REGULAR AIR,31-01-2010,SHP_1142
EXPRESS AIR,13-09-2011,SHP_1143
EXPRESS AIR,04-02-2011,SHP_1144
EXPRESS AIR,05-02-2011,SHP_1145
REGULAR AIR,22-02-2011,SHP_1146
REGULAR AIR,15-02-2011,SHP_1147
REGULAR AIR,08-03-2012,SHP_1148
EXPRESS AIR,11-08-2009,SHP_1149
REGULAR AIR,12-08-2009,SHP_1150
REGULAR AIR,14-12-2010,SHP_1151
REGULAR AIR,16-10-2009,SHP_1152
REGULAR AIR,17-10-2009,SHP_1153
EXPRESS AIR,18-10-2009,SHP_1154
EXPRESS AIR,16-10-2009,SHP_1155
REGULAR AIR,09-10-2009,SHP_1156
DELIVERY TRUCK,09-10-2009,SHP_1157
DELIVERY TRUCK,18-09-2010,SHP_1158
REGULAR AIR,03-07-2009,SHP_1159
REGULAR AIR,15-06-2010,SHP_1160
DELIVERY TRUCK,11-10-2010,SHP_1161
REGULAR AIR,09-10-2010,SHP_1162
REGULAR AIR,10-10-2010,SHP_1163
REGULAR AIR,11-10-2010,SHP_1164
REGULAR AIR,24-09-2009,SHP_1165
EXPRESS AIR,24-09-2009,SHP_1166
REGULAR AIR,25-09-2009,SHP_1167
REGULAR AIR,02-10-2011,SHP_1168
REGULAR AIR,24-03-2012,SHP_1169
DELIVERY TRUCK,22-01-2011,SHP_1170
EXPRESS AIR,23-01-2011,SHP_1171
REGULAR AIR,25-03-2009,SHP_1172
REGULAR AIR,09-01-2011,SHP_1173
EXPRESS AIR,24-06-2011,SHP_1174
REGULAR AIR,05-08-2011,SHP_1175
EXPRESS AIR,09-11-2011,SHP_1176
REGULAR AIR,09-11-2011,SHP_1177
EXPRESS AIR,02-09-2010,SHP_1178
REGULAR AIR,18-03-2010,SHP_1179
REGULAR AIR,08-07-2009,SHP_1180
EXPRESS AIR,07-07-2009,SHP_1181
REGULAR AIR,28-03-2009,SHP_1182
REGULAR AIR,19-02-2010,SHP_1183
DELIVERY TRUCK,04-02-2011,SHP_1184
EXPRESS AIR,18-03-2012,SHP_1185
DELIVERY TRUCK,11-01-2009,SHP_1186
REGULAR AIR,12-01-2009,SHP_1187
REGULAR AIR,18-04-2010,SHP_1188
EXPRESS AIR,07-03-2010,SHP_1189
REGULAR AIR,23-10-2012,SHP_1190
REGULAR AIR,13-09-2009,SHP_1191
EXPRESS AIR,16-10-2010,SHP_1192
REGULAR AIR,19-10-2010,SHP_1193
REGULAR AIR,21-06-2011,SHP_1194
REGULAR AIR,19-06-2011,SHP_1195
REGULAR AIR,08-11-2012,SHP_1196
REGULAR AIR,12-11-2011,SHP_1197
REGULAR AIR,09-05-2011,SHP_1198
REGULAR AIR,09-09-2011,SHP_1199
REGULAR AIR,26-03-2011,SHP_1200
DELIVERY TRUCK,26-03-2011,SHP_1201
REGULAR AIR,13-05-2010,SHP_1202
REGULAR AIR,13-02-2012,SHP_1203
REGULAR AIR,30-12-2010,SHP_1204
REGULAR AIR,10-09-2011,SHP_1205
DELIVERY TRUCK,31-05-2012,SHP_1206
DELIVERY TRUCK,01-06-2012,SHP_1207
REGULAR AIR,14-09-2009,SHP_1208
DELIVERY TRUCK,19-06-2012,SHP_1209
REGULAR AIR,23-03-2011,SHP_1210
REGULAR AIR,02-05-2011,SHP_1211
REGULAR AIR,01-05-2011,SHP_1212
DELIVERY TRUCK,04-05-2010,SHP_1213
REGULAR AIR,05-05-2010,SHP_1214
REGULAR AIR,22-08-2012,SHP_1215
REGULAR AIR,23-08-2012,SHP_1216
EXPRESS AIR,04-07-2011,SHP_1217
REGULAR AIR,03-07-2011,SHP_1218
REGULAR AIR,23-02-2010,SHP_1219
REGULAR AIR,01-12-2011,SHP_1220
REGULAR AIR,15-08-2010,SHP_1221
DELIVERY TRUCK,29-10-2011,SHP_1222
REGULAR AIR,03-11-2011,SHP_1223
EXPRESS AIR,29-11-2009,SHP_1224
REGULAR AIR,29-11-2009,SHP_1225
DELIVERY TRUCK,04-08-2011,SHP_1226
EXPRESS AIR,04-11-2012,SHP_1227
